tractID,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,total
17031180100,0,17,54,50,2,69,5,10,0,0,0,0,0,1,36,9,0,3,0,33,1,0,0,7,2,0,59,1,359
17031770902,0,1,2,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
17031170100,0,15,15,4,1,17,6,8,0,0,0,1,0,0,2,4,0,0,0,8,0,0,0,3,1,0,58,1,144
17031310400,0,4,19,7,1,22,2,4,0,0,0,0,0,0,11,19,0,0,0,5,0,0,4,3,0,0,21,4,126
17031210602,1,22,69,46,1,57,8,9,0,1,0,0,0,3,36,28,0,1,0,22,0,0,1,23,0,1,69,1,399
17031100100,0,12,44,27,1,42,6,22,0,0,0,0,1,0,11,4,0,5,0,20,0,0,1,2,1,0,40,1,240
17031832100,0,12,53,18,0,31,11,18,0,0,0,0,1,0,10,26,0,0,0,9,0,0,1,23,5,0,73,0,291
17031491400,3,77,180,82,6,81,18,16,1,1,4,0,0,1,46,136,0,7,0,58,6,0,11,44,2,0,195,16,991
17031838000,0,48,79,35,5,77,17,10,1,0,1,1,0,2,43,38,0,3,0,21,5,0,22,16,3,0,137,4,568
17031230700,0,60,190,51,4,104,12,14,2,0,8,0,0,0,88,279,0,10,0,36,127,0,5,35,4,1,121,14,1165
17031031100,0,9,20,32,2,34,2,13,0,1,0,0,0,0,11,9,0,0,0,16,0,0,2,8,1,0,65,1,226
17031842400,2,94,227,72,8,89,69,96,1,2,2,1,2,3,97,145,0,9,0,53,0,0,7,95,5,6,481,13,1579
17031730400,0,40,108,56,3,63,12,11,4,0,3,0,0,0,26,64,0,1,0,50,0,0,5,21,1,1,115,10,594
17031831300,0,23,54,21,0,35,6,24,0,0,0,0,0,2,23,27,0,0,0,18,17,0,0,20,0,0,298,4,572
17031843400,0,24,101,29,1,38,6,11,0,0,1,0,0,1,20,36,1,3,0,31,0,0,5,30,0,0,85,2,425
17031561000,1,15,25,28,0,36,4,13,0,0,2,0,1,1,8,23,0,2,0,21,0,0,1,0,0,0,29,2,212
17031410700,2,2,15,18,0,17,4,15,0,0,0,0,0,0,5,7,0,1,0,9,0,0,0,19,0,0,59,1,174
17031160100,0,5,26,15,0,16,1,7,0,0,2,0,0,1,14,10,0,1,0,16,0,0,0,6,0,1,35,2,158
17031730500,1,30,101,60,2,81,6,27,2,1,3,0,0,0,63,69,0,3,0,34,0,0,2,37,2,1,123,12,660
17031841700,2,17,45,23,0,23,6,5,0,0,0,0,1,0,16,25,0,2,0,19,0,0,8,13,0,0,43,6,254
17031691000,1,34,85,54,0,58,17,18,0,1,3,0,1,0,50,79,0,3,0,38,0,0,5,57,0,0,131,13,648
17031081000,0,22,56,13,2,33,18,33,0,0,1,0,0,1,11,29,0,0,0,23,1,0,4,19,1,0,199,1,467
17031600400,1,11,25,23,0,45,2,1,0,0,1,0,0,0,10,8,0,0,0,18,0,0,2,10,0,0,37,1,195
17031810400,0,3,5,1,1,7,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,2,1,0,17,0,48
17031242000,0,22,79,22,0,76,8,21,0,0,0,0,0,3,23,20,0,0,0,19,0,0,4,15,1,0,163,5,481
17031051100,0,1,8,15,0,13,1,7,0,0,0,0,0,1,4,1,0,0,0,3,0,0,0,2,0,0,24,0,80
17031190200,1,24,67,37,5,54,12,7,0,0,4,1,0,1,34,38,0,4,0,30,11,0,5,15,5,0,60,5,420
17031841900,0,65,92,16,3,49,76,85,1,0,3,3,1,0,36,52,0,5,0,66,4,0,4,41,0,0,508,1,1111
17031832400,2,14,40,16,1,28,6,12,1,0,0,0,0,0,24,8,0,1,0,15,2,0,1,6,0,0,61,4,242
17031420700,2,98,256,93,6,125,47,23,4,4,6,0,2,1,50,330,0,8,0,79,13,0,12,43,2,0,170,29,1403
17031611000,0,17,69,17,0,43,8,7,3,1,5,0,0,1,12,53,0,3,0,11,0,0,2,10,2,0,40,5,309
17031070101,0,8,17,5,1,30,1,10,0,0,0,0,0,0,28,4,0,0,0,9,0,0,0,7,0,0,154,0,274
17031070103,0,0,9,7,0,3,0,5,0,0,0,1,0,0,3,2,0,1,0,2,0,0,0,3,0,0,41,0,77
17031070102,0,5,12,2,1,16,2,25,0,0,0,0,0,0,8,0,0,1,0,6,0,0,2,7,0,3,50,0,140
17031020801,2,17,54,30,3,38,7,5,0,0,0,0,1,1,25,35,0,2,0,31,0,0,2,8,5,0,58,3,327
17031390100,0,7,21,21,1,26,6,6,0,0,1,0,0,0,5,6,0,0,0,17,1,0,1,7,0,1,55,2,184
17031020802,0,20,74,63,1,76,6,19,0,0,4,1,0,4,23,42,0,5,0,27,0,0,3,21,3,0,94,6,492
17031310700,0,8,32,4,1,26,13,4,0,0,0,0,0,0,8,24,0,1,0,9,0,0,22,3,0,1,18,2,176
17031030300,0,8,26,18,0,19,0,8,0,0,1,0,0,1,12,7,0,2,0,13,0,0,1,6,0,1,47,0,170
17031292500,4,49,179,40,1,68,11,8,7,1,1,1,0,0,47,82,0,1,0,52,4,0,2,55,2,0,120,6,741
17031150700,1,19,43,48,0,52,4,8,0,0,1,0,0,1,26,25,0,1,0,30,0,0,2,7,1,0,60,0,329
17031400400,1,26,135,70,3,52,20,9,5,2,0,0,1,0,25,127,0,2,0,39,48,0,4,16,5,0,64,8,662
17031672000,1,63,173,133,4,137,30,9,2,2,0,0,0,0,50,71,0,5,0,52,4,0,6,27,2,0,121,22,914
17031640800,0,9,15,11,1,22,1,2,0,0,0,0,0,0,4,2,0,0,0,5,0,0,2,0,0,0,19,1,94
17031062500,0,4,17,21,1,17,3,5,0,0,0,0,0,2,10,1,0,0,0,3,0,0,1,3,0,0,73,0,161
17031700402,1,18,30,27,4,29,5,23,0,0,1,0,1,0,11,18,0,1,0,25,0,0,0,13,2,0,76,0,285
17031630300,2,41,95,28,2,91,13,10,0,1,1,1,0,4,38,70,0,12,0,36,2,0,17,17,4,0,207,5,697
17031283200,0,13,29,15,1,26,1,9,0,0,0,0,0,0,15,3,0,2,0,10,0,0,1,11,1,0,39,0,176
17031700401,0,36,104,47,1,94,13,13,1,1,0,0,0,1,36,59,0,9,0,37,0,0,23,24,4,0,104,6,613
17031490300,0,16,50,30,6,37,21,6,1,0,1,0,1,0,32,57,0,4,0,36,0,0,1,19,2,0,63,3,386
17031360200,0,14,47,5,1,28,11,3,1,0,0,1,0,0,7,11,0,1,0,19,0,0,0,10,1,0,37,3,200
17031838700,4,76,327,58,8,150,30,24,18,4,3,2,2,0,70,456,1,4,0,74,2,0,10,67,2,1,171,35,1599
17031110100,0,13,28,25,1,41,6,22,0,0,1,0,0,0,11,5,0,4,0,26,0,0,2,3,0,0,50,1,239
17031031900,0,5,7,16,0,16,3,6,0,0,0,1,0,0,11,7,0,0,0,10,0,0,0,4,0,0,63,0,149
17031830800,0,3,7,8,0,23,3,15,0,0,0,0,1,0,12,2,0,0,0,7,0,0,1,8,0,0,68,0,158
17031680500,2,23,104,66,2,44,11,6,2,2,2,0,0,0,12,71,0,2,0,15,3,0,7,13,0,0,61,11,459
17031010300,1,15,78,31,2,41,9,17,0,0,0,0,0,0,20,38,0,0,0,36,0,0,6,15,4,0,108,3,424
17031612100,0,21,58,29,2,28,9,10,2,1,1,0,0,0,12,68,0,1,0,19,4,0,2,8,0,0,66,11,352
17031242300,0,12,23,79,1,29,4,12,0,0,0,0,0,1,13,4,0,1,0,12,3,0,0,9,2,1,94,1,301
17031730202,0,18,57,58,6,50,7,14,2,0,3,0,1,0,23,17,0,2,0,22,0,0,1,22,2,0,74,7,386
17031730201,3,54,153,74,5,113,12,27,4,0,2,0,1,1,54,72,0,10,0,51,0,0,3,27,0,0,127,16,809
17031835800,1,17,59,14,1,33,9,5,3,0,2,0,0,0,20,82,0,6,0,22,7,0,2,13,0,0,52,2,350
17031834400,1,24,90,87,0,88,4,20,1,0,2,0,0,0,33,28,0,3,0,42,1,0,1,21,3,0,95,5,549
17031835200,0,4,27,35,0,55,1,14,0,0,0,0,0,0,15,11,0,1,0,15,12,0,2,5,1,0,42,0,240
17031411000,0,7,22,11,1,18,4,16,0,1,0,0,1,0,23,5,0,1,0,16,0,0,0,5,4,1,108,0,244
17031210800,0,1,21,2,0,10,0,8,0,0,0,0,0,1,11,6,0,2,0,9,0,0,0,0,1,1,18,1,92
17031340300,0,6,3,6,0,8,0,0,0,0,0,0,0,0,7,2,0,0,0,3,0,0,0,3,0,0,12,1,51
17031840800,0,14,46,5,0,30,4,9,0,2,0,0,2,2,51,42,0,0,0,23,1,0,14,8,3,0,38,3,297
17031540101,0,112,248,52,9,98,27,8,0,2,3,0,0,1,22,35,0,6,0,45,0,0,11,36,0,2,93,16,826
17031070600,0,4,10,25,1,25,2,14,0,0,0,0,0,1,8,1,0,0,0,3,0,0,0,5,0,0,44,0,143
17031540102,0,69,197,52,4,86,24,8,0,3,2,0,2,1,28,46,0,5,0,45,0,0,4,27,2,0,87,9,701
17031580100,1,23,45,18,0,63,6,6,0,0,0,0,0,1,21,16,0,3,0,14,1,0,2,2,1,0,59,0,282
17031770602,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
17031280900,0,15,47,9,0,27,19,7,0,1,0,0,0,0,9,71,0,1,0,10,7,0,6,8,0,0,29,1,267
17031836300,0,6,16,5,1,20,2,5,0,0,0,0,0,0,9,22,0,1,0,10,0,0,0,6,0,0,34,0,137
17031190100,0,11,22,27,1,30,6,10,0,0,3,0,0,2,23,22,0,0,0,10,5,0,4,11,0,0,58,3,248
17031221200,0,6,32,21,0,30,5,4,0,0,1,0,0,2,17,3,0,2,0,11,1,0,1,6,0,0,44,0,186
17031380200,0,6,34,9,0,13,7,2,0,0,0,0,0,0,15,15,0,1,0,13,0,0,0,1,0,0,47,0,163
17031300800,2,23,115,18,2,48,6,9,0,1,7,0,0,1,29,67,0,5,0,38,4,0,26,11,1,0,57,6,476
17031241200,0,16,23,35,2,32,4,7,0,0,0,0,0,0,15,3,0,0,0,7,0,0,2,8,0,0,60,2,216
17031690400,1,73,211,115,9,93,19,17,1,0,0,1,0,0,81,107,0,3,0,64,0,0,7,66,3,0,159,18,1048
17031240600,0,5,28,11,0,15,2,7,0,0,0,1,0,1,6,6,0,1,0,12,2,0,0,12,1,0,48,0,158
17031510300,2,82,188,82,2,104,19,44,2,1,3,0,0,1,42,67,0,11,0,76,0,0,8,45,3,0,197,17,996
17031560800,1,18,33,40,0,61,5,18,0,0,1,0,0,0,10,42,0,5,0,21,0,0,1,1,1,2,95,0,355
17031480300,0,15,55,27,0,36,6,14,0,1,2,0,0,0,23,29,0,2,0,10,0,0,4,9,0,0,64,6,303
17031320600,0,25,66,23,3,32,28,88,1,0,1,1,1,1,25,62,0,0,0,34,8,0,8,32,3,1,296,3,742
17031351000,0,24,59,3,0,23,3,18,0,0,0,0,0,0,14,8,0,3,0,25,0,0,0,16,0,0,110,1,307
17031251400,0,55,174,77,4,78,16,21,3,1,1,1,1,0,29,70,0,7,0,43,4,0,7,70,2,0,121,6,791
17031250800,1,42,97,36,2,51,21,18,4,2,11,0,0,2,24,161,0,3,0,33,9,0,5,45,2,0,175,7,751
17031835500,0,33,93,34,1,48,16,16,0,0,2,0,0,0,28,59,0,1,0,20,0,0,0,43,2,0,87,15,498
17031460600,0,42,91,38,0,32,8,4,0,0,0,0,0,0,21,21,0,1,0,15,0,0,9,16,1,0,45,2,346
17031062200,0,11,45,26,0,39,2,16,0,0,1,0,0,1,14,10,0,0,0,4,3,0,7,26,1,0,111,0,317
17031839100,0,147,228,34,6,119,190,338,0,0,2,3,2,2,36,59,0,5,0,161,4,1,32,93,12,6,1560,5,3045
17031061100,0,2,33,12,0,15,18,26,0,0,0,0,0,0,8,9,0,0,0,16,0,0,3,4,0,0,81,0,227
17031730100,0,15,59,28,0,54,5,11,0,0,0,0,0,0,22,31,0,1,0,27,0,0,0,12,0,0,62,6,333
17031841300,0,24,76,33,2,44,7,10,0,0,0,2,1,3,40,24,0,3,0,30,1,0,5,13,1,0,84,4,407
17031151200,0,13,40,30,0,39,7,8,0,0,1,0,0,0,22,12,0,1,0,21,0,0,2,11,4,0,83,2,296
17031252102,0,86,277,79,6,113,40,32,14,0,9,1,1,1,44,637,0,10,0,96,0,0,16,63,3,1,180,25,1734
17031252101,0,25,85,19,3,36,20,9,1,0,7,0,0,0,16,116,0,16,0,41,0,0,5,10,0,0,40,7,456
17031063400,0,10,19,14,2,17,3,20,0,0,0,0,0,2,4,6,0,0,0,11,0,0,0,4,0,0,143,1,256
17031500100,0,34,82,40,1,58,8,17,0,0,1,1,0,0,20,6,0,2,0,29,0,0,2,17,0,1,83,2,404
17031230800,3,11,29,7,1,16,2,1,0,0,0,0,0,0,15,43,0,3,0,9,2,0,0,7,0,0,13,0,162
17031550200,1,21,23,18,1,27,6,7,0,1,1,1,0,0,12,13,0,1,0,19,0,0,2,3,0,1,85,2,245
17031221400,1,20,49,23,4,48,1,20,0,0,0,0,0,0,35,8,0,4,1,10,0,0,2,11,2,0,180,3,422
17031060400,0,6,13,38,0,28,1,21,0,1,1,0,0,1,18,1,0,0,0,9,0,0,4,6,0,0,94,1,243
17031170400,0,17,24,16,0,32,3,7,0,0,0,0,0,0,8,3,0,1,0,24,0,0,0,3,0,0,50,0,188
17031301702,0,11,52,12,0,29,2,0,0,1,0,0,0,0,39,17,1,1,0,19,0,0,16,9,1,0,29,4,243
17031691100,0,45,175,52,3,70,18,11,4,3,3,0,2,0,63,90,0,6,0,39,0,0,5,29,3,0,89,13,723
17031491300,1,55,198,71,1,63,9,10,2,1,9,0,0,0,48,104,0,5,0,46,0,0,6,12,2,0,92,22,757
17031301701,0,16,45,24,1,35,3,8,0,1,1,2,0,6,27,17,0,1,0,21,0,0,21,17,1,0,41,1,289
17031240500,0,6,15,27,0,37,0,5,0,0,1,0,0,0,18,5,0,0,0,3,0,0,0,12,2,0,93,1,225
17031040700,0,13,11,14,1,26,1,3,0,0,0,0,0,2,11,9,0,0,0,13,0,0,1,2,0,0,56,0,163
17031410800,0,20,36,15,1,27,4,20,0,0,1,0,1,1,8,17,0,4,0,22,0,0,0,8,1,0,105,0,291
17031031800,0,7,16,8,0,10,4,6,0,0,0,0,0,0,7,2,0,1,0,3,0,0,1,5,0,0,44,0,114
17031161000,0,7,26,26,1,26,2,4,0,0,0,0,0,0,28,6,0,2,0,7,0,0,0,11,2,0,48,1,197
17031080100,0,6,25,5,0,16,5,15,0,0,1,0,0,2,10,4,0,1,0,12,3,0,1,5,1,1,52,0,165
17031260200,2,39,134,17,2,37,7,142,6,1,7,0,0,5,24,313,0,1,0,15,3,0,4,49,0,0,100,8,916
17031837400,0,33,119,28,1,46,16,7,0,2,5,0,0,0,30,266,0,1,0,28,17,0,1,24,1,0,82,10,717
17031836400,0,33,92,30,0,38,11,5,0,2,0,0,0,0,19,23,0,3,0,37,0,0,3,8,1,1,71,5,382
17031231200,3,95,322,40,9,146,14,19,4,2,11,0,2,3,73,510,1,11,0,77,5,0,11,65,2,1,129,27,1582
17031140200,0,19,77,34,2,37,6,11,1,0,1,0,0,6,26,14,0,2,0,25,4,0,5,16,0,0,51,1,338
17031030703,1,11,36,12,1,23,4,17,0,0,0,0,0,0,10,9,0,0,0,7,0,0,1,13,0,0,102,1,248
17031030702,0,1,2,3,0,0,1,6,0,0,0,0,0,0,3,2,0,0,0,8,0,0,0,0,0,0,9,0,35
17031030701,0,10,38,10,0,11,6,4,0,0,0,0,0,0,5,4,0,2,0,20,0,0,1,10,0,0,35,0,156
17031580300,0,9,24,13,1,19,0,1,0,1,0,0,1,0,26,10,0,1,0,10,0,0,5,1,1,1,28,1,153
17031222900,0,9,33,22,0,17,2,1,0,0,0,0,0,1,12,11,0,4,0,10,2,0,2,7,0,0,24,1,158
17031030706,0,13,25,13,2,8,7,13,0,0,0,0,0,1,7,13,0,0,0,9,0,0,1,4,2,0,88,0,206
17031530300,2,48,118,65,6,56,16,23,2,2,2,0,0,0,50,61,0,7,0,45,0,0,4,29,0,0,111,14,661
17031830500,2,32,64,37,2,38,8,9,1,0,0,0,0,1,57,25,0,3,0,26,2,0,3,9,2,0,91,1,413
17031640300,0,27,62,41,0,65,3,14,0,0,0,1,1,1,7,18,0,4,0,42,0,0,3,4,3,0,56,3,355
17031070400,1,6,19,20,1,16,4,7,0,1,0,0,0,0,12,1,0,0,0,3,0,0,1,6,1,0,67,0,166
17031110501,0,7,20,19,0,37,2,17,0,0,0,0,0,0,13,6,0,0,0,14,0,0,0,0,0,1,37,1,174
17031110502,0,12,46,18,0,38,8,11,0,1,1,0,0,1,8,21,0,4,0,24,0,0,1,9,2,0,72,0,277
17031050500,0,11,18,41,1,24,6,16,0,0,0,0,0,0,10,2,0,0,0,15,0,0,0,3,0,0,82,0,229
17031282700,0,27,70,34,3,69,3,4,0,0,0,0,0,1,29,13,0,2,0,15,0,0,0,44,1,1,114,3,433
17031611900,3,44,179,89,3,76,21,8,15,0,4,1,0,1,13,168,0,6,0,43,9,0,9,17,2,1,66,12,790
17031170700,0,3,17,15,0,19,6,7,0,0,0,0,0,0,7,0,0,1,0,19,0,0,0,0,0,0,28,0,122
17031310200,0,5,21,21,0,29,13,5,0,0,0,0,0,0,39,9,0,0,0,8,1,0,1,1,0,0,20,1,174
17031251600,0,41,166,40,4,72,14,20,16,2,4,0,2,0,24,297,0,3,0,41,1,0,6,59,1,0,89,11,913
17031831900,0,3,14,34,1,25,3,12,0,0,0,0,0,0,16,2,0,0,0,6,0,0,1,8,0,0,75,0,200
17031440600,0,26,48,21,1,38,8,21,0,0,1,0,0,0,41,46,0,1,0,18,0,0,3,24,0,0,70,1,368
17031836900,0,34,88,14,0,34,14,6,3,0,1,0,0,0,24,84,0,1,0,18,7,0,0,12,1,0,55,3,399
17031640100,1,7,23,12,0,30,4,4,0,0,0,0,0,1,8,11,0,1,0,7,0,0,2,3,0,0,58,1,173
17031252201,1,37,130,23,1,73,33,7,4,2,9,0,0,1,29,203,0,2,0,32,0,0,7,29,6,0,94,15,738
17031252202,2,70,237,71,8,92,20,15,14,4,4,1,1,2,42,363,0,7,0,63,81,0,11,69,4,0,112,10,1303
17031440800,0,16,57,27,4,35,7,6,1,1,0,0,0,0,19,30,0,2,0,22,0,0,0,17,0,0,43,6,293
17031140702,1,38,88,28,1,69,21,10,0,0,1,1,0,2,28,48,0,7,0,36,0,0,5,20,2,0,67,4,477
17031140701,2,8,27,20,1,47,5,8,0,0,0,0,0,0,13,23,0,1,0,9,1,0,2,14,1,1,56,2,241
17031030400,0,0,17,17,0,20,8,3,0,0,1,0,0,0,10,6,0,0,0,15,0,0,4,2,1,0,29,2,135
17031490902,1,52,183,85,5,99,20,24,1,1,2,0,0,3,54,81,0,6,0,64,35,0,6,47,3,1,182,13,968
17031490901,1,55,159,102,1,84,16,14,0,1,4,0,0,1,48,80,0,7,0,42,32,0,1,22,2,0,122,14,808
17031300500,0,19,49,11,0,30,2,2,1,1,0,0,0,0,21,30,0,5,0,25,2,0,2,23,1,0,36,3,263
17031431400,2,92,277,134,10,125,13,34,1,2,1,0,0,0,67,81,0,13,0,79,13,0,6,54,1,0,152,12,1169
17031750500,1,61,175,76,3,73,22,41,0,0,4,0,1,1,37,45,0,6,0,50,0,0,17,29,6,0,289,11,948
17031610800,1,14,28,5,0,15,2,2,0,0,1,0,0,0,4,7,0,1,0,13,0,0,1,3,1,0,17,1,116
17031671800,1,22,68,16,2,39,5,9,1,2,0,0,1,0,13,35,0,0,0,21,0,0,1,9,0,1,45,4,295
17031833000,0,28,141,39,3,88,16,44,0,3,1,0,0,5,61,10,0,0,0,24,1,0,3,31,1,0,515,3,1017
17031520400,0,29,49,21,0,71,2,12,0,0,1,2,0,0,13,35,0,2,0,17,0,0,7,3,1,0,61,7,333
17031340400,1,9,13,11,0,15,2,4,0,0,0,0,0,0,37,5,0,0,0,4,2,0,0,3,1,0,15,0,122
17031710200,5,91,294,91,6,127,28,14,0,0,5,0,3,3,76,126,0,7,0,70,85,0,7,52,5,0,187,27,1309
17031020200,0,14,29,31,1,42,11,28,0,0,0,0,1,0,14,8,0,1,0,20,0,0,1,12,1,0,110,0,324
17031620300,1,20,67,68,3,100,4,8,0,0,1,0,0,0,15,30,1,3,0,41,0,0,6,23,5,0,74,5,475
17031381700,0,7,20,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,16,0,61
17031160800,0,26,61,39,3,64,7,15,0,0,1,0,0,2,64,36,0,1,0,19,1,0,2,18,3,1,107,1,471
17031081700,0,26,152,20,4,40,25,107,0,1,3,0,0,6,22,23,0,1,0,31,16,0,2,28,4,1,357,2,871
17031530600,0,54,139,54,8,79,18,17,0,0,1,0,0,2,37,91,0,7,0,40,3,0,10,17,0,0,76,14,667
17031260900,2,25,103,22,1,33,10,3,0,2,4,0,1,3,25,75,0,5,0,19,4,0,1,20,0,0,46,12,416
17031191100,2,34,104,63,1,79,6,10,0,2,4,0,0,3,65,60,0,6,0,50,32,0,4,27,2,0,79,9,642
17031440102,2,56,165,73,7,83,11,21,0,1,1,0,2,0,64,55,0,6,0,59,2,0,3,44,2,0,143,8,808
17031440101,1,79,296,126,8,105,21,28,3,3,7,1,0,2,56,218,0,7,0,77,7,0,10,55,1,0,117,15,1243
17031242900,2,10,16,28,0,37,0,2,0,0,1,0,0,1,17,11,0,0,0,13,0,0,0,10,2,0,50,1,201
17031040800,0,2,11,10,0,15,0,4,0,0,0,0,0,1,13,1,0,0,0,8,0,0,1,2,1,0,33,0,102
17031839500,0,18,52,10,4,20,2,4,0,0,0,0,0,1,17,40,0,1,0,13,0,0,5,16,0,1,50,3,257
17031630200,0,6,34,10,2,25,2,1,0,0,1,1,0,1,27,15,0,1,0,11,0,0,3,4,2,0,20,5,171
17031251900,4,119,370,110,16,129,54,21,22,3,11,0,0,1,37,708,0,9,0,95,2,0,26,69,2,1,184,18,2011
17031681200,0,67,184,71,4,88,20,13,1,5,1,0,2,1,32,63,0,2,0,41,17,0,8,47,4,0,101,16,788
17031720400,0,6,7,7,0,12,3,8,0,0,0,1,0,0,2,4,0,1,0,9,0,0,2,2,0,0,22,1,87
17031690300,0,60,154,43,4,45,22,38,2,1,2,0,1,0,44,101,0,8,0,33,0,0,6,57,4,0,91,8,724
17031282800,0,6,18,26,0,23,3,7,0,1,1,0,0,0,10,9,0,5,0,4,0,0,0,14,1,0,41,1,170
17031251700,3,21,96,42,3,49,4,9,1,0,0,0,2,1,23,99,0,1,0,23,1,0,2,23,1,0,53,3,460
17031650200,0,25,54,45,4,86,2,15,0,0,0,0,1,1,26,32,0,7,0,25,0,0,5,27,1,0,63,1,420
17031351500,0,3,17,9,0,7,3,2,0,0,0,0,0,0,5,1,0,0,0,3,0,0,1,8,0,0,29,0,88
17031220500,0,12,37,18,1,29,2,4,0,1,0,0,0,0,20,2,0,1,0,10,0,0,1,12,2,0,82,0,234
17031691200,3,52,187,47,6,65,23,24,4,2,4,1,0,0,61,103,1,4,0,31,2,0,1,29,1,0,112,11,774
